Branch,City,Gender,Product_line,Unit_price,Tax_5,Sales,Date,cogs,gross_margin_percentage,gross_income,Rating
Alex,Yangon,Male,Electronic accessories,77.719999999999999,15.544,326.42399999999998,2019-01-07 00:00:00.0000000,310.88,4.7619047620000003,15.544,8.8000000000000007
Cairo,Mandalay,Male,Food and beverages,73.060000000000002,25.571000000000002,536.99099999999999,2019-01-14 00:00:00.0000000,511.42000000000002,4.7619047620000003,25.571000000000002,4.2000000000000002
Cairo,Mandalay,Male,Food and beverages,46.549999999999997,20.947500000000002,439.89749999999998,2019-02-02 00:00:00.0000000,418.94999999999999,4.7619047620000003,20.947500000000002,6.4000000000000004
Giza,Naypyitaw,Male,Fashion accessories,35.189999999999998,17.594999999999999,369.495,2019-03-17 00:00:00.0000000,351.89999999999998,4.7619047620000003,17.594999999999999,8.4000000000000004
Giza,Naypyitaw,Female,Sports and travel,14.390000000000001,1.4390000000000001,30.219000000000001,2019-03-02 00:00:00.0000000,28.780000000000001,4.7619047620000003,1.4390000000000001,7.2000000000000002
Alex,Yangon,Male,Home and lifestyle,23.75,4.75,99.75,2019-03-16 00:00:00.0000000,95,4.7619047620000003,4.75,5.2000000000000002
Alex,Yangon,Male,Home and lifestyle,58.899999999999999,23.559999999999999,494.75999999999999,2019-01-06 00:00:00.0000000,471.19999999999999,4.7619047620000003,23.559999999999999,8.9000000000000004
Cairo,Mandalay,Male,Fashion accessories,32.619999999999997,6.524,137.00399999999999,2019-01-29 00:00:00.0000000,130.47999999999999,4.7619047620000003,6.524,9
Alex,Yangon,Male,Electronic accessories,66.349999999999994,3.3174999999999999,69.667500000000004,2019-01-31 00:00:00.0000000,66.349999999999994,4.7619047620000003,3.3174999999999999,9.6999999999999993
Alex,Yangon,Male,Home and lifestyle,25.91,7.7729999999999997,163.233,2019-02-05 00:00:00.0000000,155.46000000000001,4.7619047620000003,7.7729999999999997,8.6999999999999993
Alex,Yangon,Male,Electronic accessories,32.25,6.4500000000000002,135.44999999999999,2019-02-13 00:00:00.0000000,129,4.7619047620000003,6.4500000000000002,6.5
Giza,Naypyitaw,Male,Electronic accessories,65.939999999999998,13.188000000000001,276.94799999999998,2019-02-07 00:00:00.0000000,263.75999999999999,4.7619047620000003,13.188000000000001,6.9000000000000004
Alex,Yangon,Female,Electronic accessories,75.060000000000002,33.777000000000001,709.31700000000001,2019-03-19 00:00:00.0000000,675.53999999999996,4.7619047620000003,33.777000000000001,6.2000000000000002
Giza,Naypyitaw,Female,Fashion accessories,16.449999999999999,3.29,69.090000000000003,2019-03-07 00:00:00.0000000,65.799999999999997,4.7619047620000003,3.29,5.5999999999999996
Cairo,Mandalay,Female,Fashion accessories,38.299999999999997,7.6600000000000001,160.86000000000001,2019-03-13 00:00:00.0000000,153.19999999999999,4.7619047620000003,7.6600000000000001,5.7000000000000002
Alex,Yangon,Female,Sports and travel,22.239999999999998,11.119999999999999,233.52000000000001,2019-02-09 00:00:00.0000000,222.40000000000001,4.7619047620000003,11.119999999999999,4.2000000000000002
Cairo,Mandalay,Male,Sports and travel,54.450000000000003,2.7225000000000001,57.172499999999999,2019-02-26 00:00:00.0000000,54.450000000000003,4.7619047620000003,2.7225000000000001,7.9000000000000004
Alex,Yangon,Female,Sports and travel,98.400000000000006,34.439999999999998,723.24000000000001,2019-03-12 00:00:00.0000000,688.79999999999995,4.7619047620000003,34.439999999999998,8.6999999999999993
Giza,Naypyitaw,Male,Home and lifestyle,35.469999999999999,7.0940000000000003,148.97399999999999,2019-03-14 00:00:00.0000000,141.88,4.7619047620000003,7.0940000000000003,6.9000000000000004
Cairo,Mandalay,Female,Food and beverages,74.599999999999994,37.299999999999997,783.29999999999995,2019-01-08 00:00:00.0000000,746,4.7619047620000003,37.299999999999997,9.5
Alex,Yangon,Male,Home and lifestyle,70.739999999999995,14.148,297.108,2019-01-05 00:00:00.0000000,282.95999999999998,4.7619047620000003,14.148,4.4000000000000004
Alex,Yangon,Female,Home and lifestyle,35.539999999999999,17.77,373.17000000000002,2019-01-04 00:00:00.0000000,355.39999999999998,4.7619047620000003,17.77,7
Cairo,Mandalay,Female,Sports and travel,67.430000000000007,16.857500000000002,354.00749999999999,2019-03-06 00:00:00.0000000,337.14999999999998,4.7619047620000003,16.857500000000002,6.2999999999999998
Giza,Naypyitaw,Female,Health and beauty,21.120000000000001,2.1120000000000001,44.351999999999997,2019-01-03 00:00:00.0000000,42.240000000000002,4.7619047620000003,2.1120000000000001,9.6999999999999993
Alex,Yangon,Female,Home and lifestyle,21.539999999999999,9.6929999999999996,203.553,2019-01-07 00:00:00.0000000,193.86000000000001,4.7619047620000003,9.6929999999999996,8.8000000000000007
Alex,Yangon,Female,Home and lifestyle,12.029999999999999,1.2030000000000001,25.263000000000002,2019-01-27 00:00:00.0000000,24.059999999999999,4.7619047620000003,1.2030000000000001,5.0999999999999996
Cairo,Mandalay,Female,Health and beauty,99.709999999999994,29.913,628.173,2019-02-26 00:00:00.0000000,598.25999999999999,4.7619047620000003,29.913,7.9000000000000004
Cairo,Mandalay,Male,Fashion accessories,47.969999999999999,16.7895,352.5795,2019-01-07 00:00:00.0000000,335.79000000000002,4.7619047620000003,16.7895,6.2000000000000002
Giza,Naypyitaw,Female,Home and lifestyle,21.82,10.91,229.11000000000001,2019-01-07 00:00:00.0000000,218.19999999999999,4.7619047620000003,10.91,7.0999999999999996
Giza,Naypyitaw,Female,Fashion accessories,95.420000000000002,19.084,400.76400000000001,2019-02-02 00:00:00.0000000,381.68000000000001,4.7619047620000003,19.084,6.4000000000000004
Giza,Naypyitaw,Male,Fashion accessories,70.989999999999995,35.494999999999997,745.39499999999998,2019-03-20 00:00:00.0000000,709.89999999999998,4.7619047620000003,35.494999999999997,5.7000000000000002
Alex,Yangon,Male,Sports and travel,44.020000000000003,22.010000000000002,462.20999999999998,2019-03-20 00:00:00.0000000,440.19999999999999,4.7619047620000003,22.010000000000002,9.5999999999999996
Alex,Yangon,Female,Home and lifestyle,69.959999999999994,27.984000000000002,587.66399999999999,2019-02-15 00:00:00.0000000,559.67999999999995,4.7619047620000003,27.984000000000002,6.4000000000000004
Giza,Naypyitaw,Male,Home and lifestyle,37,1.8500000000000001,38.850000000000001,2019-03-06 00:00:00.0000000,37,4.7619047620000003,1.8500000000000001,7.9000000000000004
Alex,Yangon,Female,Sports and travel,15.34,0.76700000000000002,16.106999999999999,2019-01-06 00:00:00.0000000,15.34,4.7619047620000003,0.76700000000000002,6.5
Alex,Yangon,Male,Health and beauty,99.829999999999998,29.949000000000002,628.92899999999997,2019-03-04 00:00:00.0000000,598.98000000000002,4.7619047620000003,29.949000000000002,8.5
Alex,Yangon,Female,Health and beauty,47.670000000000002,9.5340000000000007,200.214,2019-03-12 00:00:00.0000000,190.68000000000001,4.7619047620000003,9.5340000000000007,9.0999999999999996
Cairo,Mandalay,Male,Health and beauty,66.680000000000007,16.670000000000002,350.06999999999999,2019-02-20 00:00:00.0000000,333.39999999999998,4.7619047620000003,16.670000000000002,7.5999999999999996
Giza,Naypyitaw,Male,Home and lifestyle,74.859999999999999,3.7429999999999999,78.602999999999994,2019-03-24 00:00:00.0000000,74.859999999999999,4.7619047620000003,3.7429999999999999,6.9000000000000004
Giza,Naypyitaw,Female,Sports and travel,23.75,10.6875,224.4375,2019-01-31 00:00:00.0000000,213.75,4.7619047620000003,10.6875,9.5
Cairo,Mandalay,Female,Food and beverages,48.509999999999998,16.9785,356.54849999999999,2019-01-25 00:00:00.0000000,339.56999999999999,4.7619047620000003,16.9785,5.2000000000000002
Alex,Yangon,Female,Home and lifestyle,94.879999999999995,33.207999999999998,697.36800000000005,2019-02-03 00:00:00.0000000,664.15999999999997,4.7619047620000003,33.207999999999998,4.2000000000000002
Cairo,Mandalay,Male,Electronic accessories,40.299999999999997,20.149999999999999,423.14999999999998,2019-01-24 00:00:00.0000000,403,4.7619047620000003,20.149999999999999,7
Giza,Naypyitaw,Male,Electronic accessories,27.850000000000001,9.7475000000000005,204.69749999999999,2019-03-14 00:00:00.0000000,194.94999999999999,4.7619047620000003,9.7475000000000005,6
Alex,Yangon,Female,Electronic accessories,62.479999999999997,3.1240000000000001,65.603999999999999,2019-02-18 00:00:00.0000000,62.479999999999997,4.7619047620000003,3.1240000000000001,4.7000000000000002
Alex,Yangon,Female,Food and beverages,36.359999999999999,3.6360000000000001,76.355999999999995,2019-01-21 00:00:00.0000000,72.719999999999999,4.7619047620000003,3.6360000000000001,7.0999999999999996
Cairo,Mandalay,Male,Health and beauty,18.109999999999999,9.0549999999999997,190.155,2019-03-13 00:00:00.0000000,181.09999999999999,4.7619047620000003,9.0549999999999997,5.9000000000000004
Giza,Naypyitaw,Female,Electronic accessories,51.920000000000002,12.98,272.57999999999998,2019-03-03 00:00:00.0000000,259.60000000000002,4.7619047620000003,12.98,7.5
Giza,Naypyitaw,Male,Electronic accessories,28.84,5.7679999999999998,121.128,2019-03-29 00:00:00.0000000,115.36,4.7619047620000003,5.7679999999999998,6.4000000000000004
Alex,Yangon,Male,Home and lifestyle,78.379999999999995,23.513999999999999,493.79399999999998,2019-01-10 00:00:00.0000000,470.27999999999997,4.7619047620000003,23.513999999999999,5.7999999999999998
Alex,Yangon,Male,Home and lifestyle,60.009999999999998,12.002000000000001,252.042,2019-01-25 00:00:00.0000000,240.03999999999999,4.7619047620000003,12.002000000000001,4.5
Giza,Naypyitaw,Female,Home and lifestyle,88.609999999999999,4.4305000000000003,93.040499999999994,2019-01-19 00:00:00.0000000,88.609999999999999,4.7619047620000003,4.4305000000000003,7.7000000000000002
Giza,Naypyitaw,Male,Fashion accessories,99.819999999999993,9.9819999999999993,209.62200000000001,2019-01-02 00:00:00.0000000,199.63999999999999,4.7619047620000003,9.9819999999999993,6.7000000000000002
Cairo,Mandalay,Male,Health and beauty,39.009999999999998,1.9504999999999999,40.960500000000003,2019-03-12 00:00:00.0000000,39.009999999999998,4.7619047620000003,1.9504999999999999,4.7000000000000002
Giza,Naypyitaw,Male,Food and beverages,48.609999999999999,2.4304999999999999,51.040500000000002,2019-02-25 00:00:00.0000000,48.609999999999999,4.7619047620000003,2.4304999999999999,4.4000000000000004
Alex,Yangon,Female,Electronic accessories,51.189999999999998,10.238,214.99799999999999,2019-03-18 00:00:00.0000000,204.75999999999999,4.7619047620000003,10.238,4.7000000000000002
Cairo,Mandalay,Female,Electronic accessories,14.960000000000001,5.984,125.664,2019-02-23 00:00:00.0000000,119.68000000000001,4.7619047620000003,5.984,8.5999999999999996
Alex,Yangon,Male,Electronic accessories,72.200000000000003,25.27,530.66999999999996,2019-03-26 00:00:00.0000000,505.39999999999998,4.7619047620000003,25.27,4.2999999999999998
Alex,Yangon,Female,Sports and travel,40.229999999999997,14.080500000000001,295.69049999999999,2019-03-30 00:00:00.0000000,281.61000000000001,4.7619047620000003,14.080500000000001,9.5999999999999996
Alex,Yangon,Female,Home and lifestyle,88.790000000000006,35.515999999999998,745.83600000000001,2019-02-17 00:00:00.0000000,710.32000000000005,4.7619047620000003,35.515999999999998,4.0999999999999996
Alex,Yangon,Female,Electronic accessories,26.48,3.972,83.412000000000006,2019-03-21 00:00:00.0000000,79.439999999999998,4.7619047620000003,3.972,4.7000000000000002
Alex,Yangon,Female,Fashion accessories,81.909999999999997,8.1910000000000007,172.011,2019-03-05 00:00:00.0000000,163.81999999999999,4.7619047620000003,8.1910000000000007,7.7999999999999998
Cairo,Mandalay,Male,Sports and travel,79.930000000000007,23.978999999999999,503.55900000000003,2019-01-31 00:00:00.0000000,479.57999999999998,4.7619047620000003,23.978999999999999,5.5
Giza,Naypyitaw,Male,Fashion accessories,69.329999999999998,6.9329999999999998,145.59299999999999,2019-02-05 00:00:00.0000000,138.66,4.7619047620000003,6.9329999999999998,9.6999999999999993
Alex,Yangon,Female,Food and beverages,14.23,3.5575000000000001,74.707499999999996,2019-02-01 00:00:00.0000000,71.150000000000006,4.7619047620000003,3.5575000000000001,4.4000000000000004
Alex,Yangon,Female,Health and beauty,15.550000000000001,6.9974999999999996,146.94749999999999,2019-03-07 00:00:00.0000000,139.94999999999999,4.7619047620000003,6.9974999999999996,5
Giza,Naypyitaw,Female,Electronic accessories,78.129999999999995,39.064999999999998,820.36500000000001,2019-02-10 00:00:00.0000000,781.29999999999995,4.7619047620000003,39.064999999999998,4.4000000000000004
Giza,Naypyitaw,Male,Food and beverages,99.370000000000005,9.9369999999999994,208.67699999999999,2019-02-14 00:00:00.0000000,198.74000000000001,4.7619047620000003,9.9369999999999994,5.2000000000000002
Giza,Naypyitaw,Female,Food and beverages,21.079999999999998,3.1619999999999999,66.402000000000001,2019-02-09 00:00:00.0000000,63.240000000000002,4.7619047620000003,3.1619999999999999,7.2999999999999998
Giza,Naypyitaw,Male,Electronic accessories,74.790000000000006,18.697500000000002,392.64749999999998,2019-01-10 00:00:00.0000000,373.94999999999999,4.7619047620000003,18.697500000000002,4.9000000000000004
Giza,Naypyitaw,Female,Health and beauty,29.670000000000002,10.384499999999999,218.0745,2019-03-11 00:00:00.0000000,207.69,4.7619047620000003,10.384499999999999,8.0999999999999996
Giza,Naypyitaw,Male,Health and beauty,44.07,8.8140000000000001,185.09399999999999,2019-02-18 00:00:00.0000000,176.28,4.7619047620000003,8.8140000000000001,8.4000000000000004
Giza,Naypyitaw,Female,Food and beverages,22.93,10.3185,216.6885,2019-02-26 00:00:00.0000000,206.37,4.7619047620000003,10.3185,5.5
Giza,Naypyitaw,Female,Health and beauty,39.420000000000002,1.9710000000000001,41.390999999999998,2019-01-18 00:00:00.0000000,39.420000000000002,4.7619047620000003,1.9710000000000001,8.4000000000000004
Alex,Yangon,Male,Health and beauty,15.26,4.5780000000000003,96.138000000000005,2019-02-15 00:00:00.0000000,91.560000000000002,4.7619047620000003,4.5780000000000003,9.8000000000000007
Alex,Yangon,Female,Fashion accessories,61.770000000000003,15.442500000000001,324.29250000000002,2019-03-08 00:00:00.0000000,308.85000000000002,4.7619047620000003,15.442500000000001,6.7000000000000002
Alex,Yangon,Male,Home and lifestyle,21.52,6.4560000000000004,135.57599999999999,2019-01-17 00:00:00.0000000,129.12,4.7619047620000003,6.4560000000000004,9.4000000000000004
Cairo,Mandalay,Male,Sports and travel,97.739999999999995,19.547999999999998,410.50799999999998,2019-03-12 00:00:00.0000000,390.95999999999998,4.7619047620000003,19.547999999999998,6.4000000000000004
Alex,Yangon,Male,Food and beverages,99.780000000000001,24.945,523.84500000000003,2019-03-09 00:00:00.0000000,498.89999999999998,4.7619047620000003,24.945,5.4000000000000004
Giza,Naypyitaw,Male,Food and beverages,94.260000000000005,18.852,395.892,2019-03-12 00:00:00.0000000,377.04000000000002,4.7619047620000003,18.852,8.5999999999999996
Cairo,Mandalay,Male,Health and beauty,51.130000000000003,10.226000000000001,214.74600000000001,2019-01-25 00:00:00.0000000,204.52000000000001,4.7619047620000003,10.226000000000001,4
Alex,Yangon,Male,Electronic accessories,36.359999999999999,7.2720000000000002,152.71199999999999,2019-03-25 00:00:00.0000000,145.44,4.7619047620000003,7.2720000000000002,7.5999999999999996
Cairo,Mandalay,Male,Home and lifestyle,22.02,9.9090000000000007,208.089,2019-02-07 00:00:00.0000000,198.18000000000001,4.7619047620000003,9.9090000000000007,6.7999999999999998
Alex,Yangon,Male,Food and beverages,32.899999999999999,4.9349999999999996,103.63500000000001,2019-02-17 00:00:00.0000000,98.700000000000003,4.7619047620000003,4.9349999999999996,9.0999999999999996
Alex,Yangon,Male,Fashion accessories,77.019999999999996,19.254999999999999,404.35500000000002,2019-02-03 00:00:00.0000000,385.10000000000002,4.7619047620000003,19.254999999999999,5.5
Alex,Yangon,Male,Food and beverages,23.48,2.3479999999999999,49.308,2019-03-14 00:00:00.0000000,46.960000000000001,4.7619047620000003,2.3479999999999999,7.9000000000000004
Giza,Naypyitaw,Male,Sports and travel,14.699999999999999,3.6749999999999998,77.174999999999997,2019-03-24 00:00:00.0000000,73.5,4.7619047620000003,3.6749999999999998,8.5
Alex,Yangon,Female,Electronic accessories,28.449999999999999,7.1124999999999998,149.36250000000001,2019-03-21 00:00:00.0000000,142.25,4.7619047620000003,7.1124999999999998,9.0999999999999996
Alex,Yangon,Male,Fashion accessories,76.400000000000006,34.380000000000003,721.98000000000002,2019-03-19 00:00:00.0000000,687.60000000000002,4.7619047620000003,34.380000000000003,7.5
Cairo,Mandalay,Female,Sports and travel,57.950000000000003,17.385000000000002,365.08499999999998,2019-02-24 00:00:00.0000000,347.69999999999999,4.7619047620000003,17.385000000000002,5.2000000000000002
Giza,Naypyitaw,Female,Electronic accessories,47.649999999999999,7.1475,150.0975,2019-03-28 00:00:00.0000000,142.94999999999999,4.7619047620000003,7.1475,9.5
Cairo,Mandalay,Female,Food and beverages,42.82,19.268999999999998,404.649,2019-02-05 00:00:00.0000000,385.38,4.7619047620000003,19.268999999999998,8.9000000000000004
Cairo,Mandalay,Male,Electronic accessories,48.090000000000003,7.2134999999999998,151.48349999999999,2019-02-10 00:00:00.0000000,144.27000000000001,4.7619047620000003,7.2134999999999998,7.7999999999999998
Cairo,Mandalay,Female,Health and beauty,55.969999999999999,19.589500000000001,411.37950000000001,2019-03-05 00:00:00.0000000,391.79000000000002,4.7619047620000003,19.589500000000001,8.9000000000000004
Cairo,Mandalay,Female,Health and beauty,76.900000000000006,26.914999999999999,565.21500000000003,2019-02-15 00:00:00.0000000,538.29999999999995,4.7619047620000003,26.914999999999999,7.7000000000000002
Giza,Naypyitaw,Female,Food and beverages,97.030000000000001,24.2575,509.40750000000003,2019-01-30 00:00:00.0000000,485.14999999999998,4.7619047620000003,24.2575,9.3000000000000007
Alex,Yangon,Male,Sports and travel,44.649999999999999,6.6974999999999998,140.64750000000001,2019-02-14 00:00:00.0000000,133.94999999999999,4.7619047620000003,6.6974999999999998,6.2000000000000002
Alex,Yangon,Female,Fashion accessories,77.930000000000007,35.0685,736.43849999999998,2019-02-27 00:00:00.0000000,701.37,4.7619047620000003,35.0685,7.5999999999999996
Alex,Yangon,Male,Electronic accessories,71.950000000000003,3.5975000000000001,75.547499999999999,2019-02-04 00:00:00.0000000,71.950000000000003,4.7619047620000003,3.5975000000000001,7.2999999999999998
Giza,Naypyitaw,Female,Home and lifestyle,89.25,35.700000000000003,749.70000000000005,2019-01-20 00:00:00.0000000,714,4.7619047620000003,35.700000000000003,4.7000000000000002
Alex,Yangon,Male,Electronic accessories,26.02,9.1069999999999993,191.24700000000001,2019-03-28 00:00:00.0000000,182.13999999999999,4.7619047620000003,9.1069999999999993,5.0999999999999996
Cairo,Mandalay,Female,Health and beauty,13.5,6.75,141.75,2019-02-27 00:00:00.0000000,135,4.7619047620000003,6.75,4.7999999999999998
Giza,Naypyitaw,Female,Fashion accessories,99.299999999999997,49.649999999999999,1042.6500000000001,2019-02-15 00:00:00.0000000,993,4.7619047620000003,49.649999999999999,6.5999999999999996
Alex,Yangon,Male,Electronic accessories,51.689999999999998,18.0915,379.92149999999998,2019-01-26 00:00:00.0000000,361.82999999999998,4.7619047620000003,18.0915,5.5
Cairo,Mandalay,Female,Fashion accessories,54.729999999999997,19.1555,402.26549999999997,2019-03-14 00:00:00.0000000,383.11000000000001,4.7619047620000003,19.1555,8.5
Cairo,Mandalay,Male,Home and lifestyle,27,12.15,255.15000000000001,2019-03-02 00:00:00.0000000,243,4.7619047620000003,12.15,4.7999999999999998
Giza,Naypyitaw,Female,Electronic accessories,30.239999999999998,1.512,31.751999999999999,2019-03-04 00:00:00.0000000,30.239999999999998,4.7619047620000003,1.512,8.4000000000000004
Cairo,Mandalay,Female,Food and beverages,89.140000000000001,17.827999999999999,374.38799999999998,2019-01-07 00:00:00.0000000,356.56,4.7619047620000003,17.827999999999999,7.7999999999999998
Giza,Naypyitaw,Female,Fashion accessories,37.549999999999997,18.774999999999999,394.27499999999998,2019-03-08 00:00:00.0000000,375.5,4.7619047620000003,18.774999999999999,9.3000000000000007
Giza,Naypyitaw,Female,Sports and travel,95.439999999999998,47.719999999999999,1002.12,2019-01-09 00:00:00.0000000,954.39999999999998,4.7619047620000003,47.719999999999999,5.2000000000000002
Cairo,Mandalay,Male,Electronic accessories,27.5,4.125,86.625,2019-03-01 00:00:00.0000000,82.5,4.7619047620000003,4.125,6.5
Cairo,Mandalay,Male,Sports and travel,74.969999999999999,3.7484999999999999,78.718500000000006,2019-03-16 00:00:00.0000000,74.969999999999999,4.7619047620000003,3.7484999999999999,5.5999999999999996
Alex,Yangon,Male,Food and beverages,80.959999999999994,32.384,680.06399999999996,2019-02-17 00:00:00.0000000,647.67999999999995,4.7619047620000003,32.384,7.4000000000000004
Giza,Naypyitaw,Female,Food and beverages,94.469999999999999,37.787999999999997,793.548,2019-02-27 00:00:00.0000000,755.75999999999999,4.7619047620000003,37.787999999999997,9.0999999999999996
Giza,Naypyitaw,Male,Food and beverages,99.790000000000006,9.9789999999999992,209.559,2019-03-07 00:00:00.0000000,199.58000000000001,4.7619047620000003,9.9789999999999992,8
Alex,Yangon,Male,Home and lifestyle,73.219999999999999,21.966000000000001,461.286,2019-01-21 00:00:00.0000000,439.31999999999999,4.7619047620000003,21.966000000000001,7.2000000000000002
Giza,Naypyitaw,Female,Food and beverages,41.240000000000002,8.2479999999999993,173.208,2019-02-19 00:00:00.0000000,164.96000000000001,4.7619047620000003,8.2479999999999993,7.0999999999999996
Giza,Naypyitaw,Female,Fashion accessories,81.680000000000007,16.335999999999999,343.05599999999998,2019-01-06 00:00:00.0000000,326.72000000000003,4.7619047620000003,16.335999999999999,9.0999999999999996
Giza,Naypyitaw,Female,Electronic accessories,51.32,23.094000000000001,484.97399999999999,2019-03-14 00:00:00.0000000,461.88,4.7619047620000003,23.094000000000001,5.5999999999999996
Alex,Yangon,Male,Home and lifestyle,65.939999999999998,13.188000000000001,276.94799999999998,2019-03-24 00:00:00.0000000,263.75999999999999,4.7619047620000003,13.188000000000001,6
Giza,Naypyitaw,Female,Sports and travel,14.359999999999999,7.1799999999999997,150.78,2019-01-27 00:00:00.0000000,143.59999999999999,4.7619047620000003,7.1799999999999997,5.4000000000000004
Alex,Yangon,Male,Electronic accessories,21.5,9.6750000000000007,203.17500000000001,2019-03-06 00:00:00.0000000,193.5,4.7619047620000003,9.6750000000000007,7.7999999999999998
Cairo,Mandalay,Female,Electronic accessories,26.260000000000002,9.1910000000000007,193.011,2019-02-02 00:00:00.0000000,183.81999999999999,4.7619047620000003,9.1910000000000007,9.9000000000000004
Cairo,Mandalay,Female,Fashion accessories,60.960000000000001,6.0960000000000001,128.01599999999999,2019-01-25 00:00:00.0000000,121.92,4.7619047620000003,6.0960000000000001,4.9000000000000004
Giza,Naypyitaw,Female,Home and lifestyle,70.109999999999999,21.033000000000001,441.69299999999998,2019-03-14 00:00:00.0000000,420.66000000000003,4.7619047620000003,21.033000000000001,5.2000000000000002
Giza,Naypyitaw,Male,Fashion accessories,42.079999999999998,12.624000000000001,265.10399999999998,2019-01-29 00:00:00.0000000,252.47999999999999,4.7619047620000003,12.624000000000001,8.9000000000000004
Alex,Yangon,Female,Home and lifestyle,67.090000000000003,16.772500000000001,352.22250000000003,2019-01-03 00:00:00.0000000,335.44999999999999,4.7619047620000003,16.772500000000001,9.0999999999999996
Alex,Yangon,Female,Fashion accessories,96.700000000000003,24.175000000000001,507.67500000000001,2019-01-14 00:00:00.0000000,483.5,4.7619047620000003,24.175000000000001,7
Cairo,Mandalay,Female,Home and lifestyle,35.380000000000003,15.920999999999999,334.34100000000001,2019-01-05 00:00:00.0000000,318.42000000000002,4.7619047620000003,15.920999999999999,9.5999999999999996
Giza,Naypyitaw,Male,Sports and travel,95.489999999999995,33.421500000000002,701.85149999999999,2019-02-22 00:00:00.0000000,668.42999999999995,4.7619047620000003,33.421500000000002,8.6999999999999993
Giza,Naypyitaw,Male,Fashion accessories,96.980000000000004,19.396000000000001,407.31599999999997,2019-02-06 00:00:00.0000000,387.92000000000002,4.7619047620000003,19.396000000000001,9.4000000000000004
Cairo,Mandalay,Female,Electronic accessories,23.649999999999999,4.7300000000000004,99.329999999999998,2019-01-30 00:00:00.0000000,94.599999999999994,4.7619047620000003,4.7300000000000004,4
Alex,Yangon,Male,Sports and travel,82.329999999999998,16.466000000000001,345.786,2019-01-11 00:00:00.0000000,329.31999999999999,4.7619047620000003,16.466000000000001,7.5
Giza,Naypyitaw,Female,Electronic accessories,26.609999999999999,2.661,55.881,2019-03-19 00:00:00.0000000,53.219999999999999,4.7619047620000003,2.661,4.2000000000000002
Cairo,Mandalay,Female,Food and beverages,99.689999999999998,24.922499999999999,523.37249999999995,2019-01-14 00:00:00.0000000,498.44999999999999,4.7619047620000003,24.922499999999999,9.9000000000000004
Giza,Naypyitaw,Female,Food and beverages,74.890000000000001,14.978,314.53800000000001,2019-03-01 00:00:00.0000000,299.56,4.7619047620000003,14.978,4.2000000000000002
Alex,Yangon,Female,Food and beverages,40.939999999999998,10.234999999999999,214.935,2019-01-06 00:00:00.0000000,204.69999999999999,4.7619047620000003,10.234999999999999,9.9000000000000004
Cairo,Mandalay,Male,Sports and travel,75.819999999999993,3.7909999999999999,79.611000000000004,2019-01-31 00:00:00.0000000,75.819999999999993,4.7619047620000003,3.7909999999999999,5.7999999999999998
Giza,Naypyitaw,Male,Food and beverages,46.770000000000003,14.031000000000001,294.65100000000001,2019-03-11 00:00:00.0000000,280.62,4.7619047620000003,14.031000000000001,6
Alex,Yangon,Female,Health and beauty,32.32,16.16,339.36000000000001,2019-02-20 00:00:00.0000000,323.19999999999999,4.7619047620000003,16.16,10
Giza,Naypyitaw,Female,Fashion accessories,54.07,24.331499999999998,510.9615,2019-01-27 00:00:00.0000000,486.63,4.7619047620000003,24.331499999999998,9.5
Cairo,Mandalay,Male,Food and beverages,18.219999999999999,6.3769999999999998,133.917,2019-03-10 00:00:00.0000000,127.54000000000001,4.7619047620000003,6.3769999999999998,6.5999999999999996
Giza,Naypyitaw,Female,Fashion accessories,80.480000000000004,12.071999999999999,253.512,2019-02-15 00:00:00.0000000,241.44,4.7619047620000003,12.071999999999999,8.0999999999999996
Cairo,Mandalay,Female,Fashion accessories,37.950000000000003,18.975000000000001,398.47500000000002,2019-01-26 00:00:00.0000000,379.5,4.7619047620000003,18.975000000000001,9.6999999999999993
Alex,Yangon,Male,Electronic accessories,76.819999999999993,3.8410000000000002,80.661000000000001,2019-02-13 00:00:00.0000000,76.819999999999993,4.7619047620000003,3.8410000000000002,7.2000000000000002
Alex,Yangon,Female,Sports and travel,52.259999999999998,26.129999999999999,548.73000000000002,2019-03-09 00:00:00.0000000,522.60000000000002,4.7619047620000003,26.129999999999999,6.2000000000000002
Alex,Yangon,Female,Health and beauty,79.739999999999995,3.9870000000000001,83.727000000000004,2019-03-06 00:00:00.0000000,79.739999999999995,4.7619047620000003,3.9870000000000001,7.2999999999999998
Alex,Yangon,Female,Health and beauty,77.5,19.375,406.875,2019-01-24 00:00:00.0000000,387.5,4.7619047620000003,19.375,4.2999999999999998
Alex,Yangon,Female,Food and beverages,54.270000000000003,13.567500000000001,284.91750000000002,2019-03-13 00:00:00.0000000,271.35000000000002,4.7619047620000003,13.567500000000001,4.5999999999999996
Cairo,Mandalay,Male,Home and lifestyle,13.59,6.1154999999999999,128.4255,2019-03-15 00:00:00.0000000,122.31,4.7619047620000003,6.1154999999999999,5.7999999999999998
Cairo,Mandalay,Female,Health and beauty,41.060000000000002,12.318,258.678,2019-03-05 00:00:00.0000000,246.36000000000001,4.7619047620000003,12.318,8.3000000000000007
Cairo,Mandalay,Male,Electronic accessories,19.239999999999998,8.6579999999999995,181.81800000000001,2019-03-04 00:00:00.0000000,173.16,4.7619047620000003,8.6579999999999995,8
